Index, Position, Quaternion, EulerAngles, Scale, Label
1452, (3.61, 2.17, -15.00), (-0.02496, -0.58813, -0.78487, -0.19355), (294.00, 41.00, 125.00), 2.636258, FracturePlate_1x_MedScrewCut1
1452, (-5.81, -2.57, -15.00), (0.66711, 0.22265, -0.20255, 0.68144), (88.00, 72.00, 37.00), 2.801123, FracturePlate_1x_MedScrewCut1 (1)
1453, (-4.35, 1.78, -15.00), (0.74256, -0.21849, -0.34134, 0.53325), (40.00, 255.00, 244.00), 2.176063, FracturePlate_1x_MedScrewCut1 (1)
1453, (-2.68, 1.30, -15.00), (-0.54812, -0.30658, 0.26184, 0.73281), (320.00, 286.00, 70.00), 1.081309, FracturePlate_1x_MedScrewCut1
1454, (3.17, 0.66, -15.00), (0.40278, 0.10254, 0.90914, -0.02665), (348.00, 48.00, 178.00), 1.053566, FracturePlate_1x_MedScrewCut1
1454, (0.55, 1.69, -15.00), (0.08958, -0.91754, 0.25050, -0.29554), (24.00, 140.00, 340.00), 2.313179, FracturePlate_1x_LatScrewCut1
1455, (-4.17, 0.26, -15.00), (0.67443, 0.07960, -0.37077, 0.63351), (66.00, 281.00, 243.00), 2.25344, FracturePlate_1x_MedScrewCut1 (1)
1455, (-5.51, -2.19, -15.00), (-0.23871, 0.71901, 0.62924, 0.17349), (279.00, 199.00, 307.00), 0.8014629, Lat_Ins
1455, (5.63, 2.68, -15.00), (0.00352, -0.79528, 0.53444, -0.28616), (58.00, 120.00, 324.00), 1.107384, FracturePlate_1x_MedScrewCut1
1456, (-3.83, -0.71, -15.00), (0.59231, -0.08177, 0.51837, 0.61137), (54.00, 61.00, 114.00), 1.841022, FracturePlate_1x_LatScrewCut1
1456, (-3.85, -0.31, -15.00), (0.27266, 0.42788, 0.24395, 0.82648), (14.00, 60.00, 41.00), 2.760515, Lat_Ins
1457, (6.67, -1.81, -15.00), (0.27536, -0.55885, 0.41898, -0.66054), (6.00, 77.00, 300.00), 2.406108, Med_Ins
1457, (-6.30, 1.45, -15.00), (0.65134, 0.12032, -0.37800, 0.64684), (69.00, 290.00, 248.00), 0.966215, Lat_Ins
1457, (-6.71, 0.96, -15.00), (-0.56108, -0.63423, -0.42136, 0.32466), (296.00, 172.00, 88.00), 2.065871, FracturePlate_1x_MedScrewCut1 (1)
1458, (-3.26, 2.92, -15.00), (-0.21784, 0.31676, -0.42575, 0.81911), (355.00, 45.00, 303.00), 1.089118, Med_Ins
1458, (1.76, -1.12, -15.00), (0.79224, 0.24704, 0.03335, 0.55697), (60.00, 139.00, 121.00), 2.993522, Lat_Ins
1458, (-1.68, -0.90, -15.00), (-0.19522, 0.41248, -0.70873, 0.53801), (22.00, 51.00, 265.00), 2.697541, FracturePlate_1x_MedScrewCut1 (1)
1459, (6.80, -1.85, -15.00), (-0.49922, -0.50706, -0.47500, 0.51773), (273.00, 256.00, 16.00), 2.722382, FracturePlate_1x_LatScrewCut1
1459, (3.23, -2.96, -15.00), (-0.59519, -0.21343, -0.60987, 0.47776), (304.00, 69.00, 216.00), 1.831546, FracturePlate_1x_MedScrewCut1
1459, (-3.48, 1.03, -15.00), (0.93469, -0.14349, -0.25315, 0.20417), (18.00, 214.00, 203.00), 2.77342, FracturePlate_1x_LatScrewCut1 (1)
1460, (-2.56, 1.62, -15.00), (-0.32276, 0.30090, -0.89406, -0.07706), (36.00, 41.00, 184.00), 1.581842, FracturePlate_1x_MedScrewCut1 (1)
1460, (0.98, 2.96, -15.00), (-0.59469, 0.33321, 0.45460, 0.57329), (280.00, 294.00, 134.00), 1.91018, FracturePlate_1x_LatScrewCut1 (1)
1460, (5.83, -0.45, -15.00), (0.55680, 0.23385, -0.78146, -0.15686), (11.00, 286.00, 149.00), 1.913382, FracturePlate_1x_MedScrewCut1
1461, (5.94, -1.30, -15.00), (0.66939, 0.57324, 0.14344, 0.45028), (26.00, 128.00, 86.00), 0.9860138, FracturePlate_1x_LatScrewCut1 (1)
1461, (2.43, -0.49, -15.00), (-0.38071, 0.26390, -0.27997, -0.84085), (52.00, 338.00, 26.00), 2.832128, FracturePlate_1x_MedScrewCut1 (1)
1462, (2.48, 0.54, -15.00), (0.10105, 0.63744, -0.09608, 0.75778), (16.00, 80.00, 359.00), 1.559673, FracturePlate_1x_MedScrewCut1
1462, (-1.33, -0.01, -15.00), (-0.63897, 0.37943, 0.41854, 0.52208), (280.00, 233.00, 196.00), 1.699629, Lat_Ins
1462, (-1.21, 0.71, -15.00), (0.02318, -0.96223, 0.12874, 0.23874), (15.00, 208.00, 1.00), 0.8025659, FracturePlate_1x_LatScrewCut1 (1)
1463, (-2.06, 1.59, -15.00), (-0.37969, -0.09050, -0.72871, 0.56270), (326.00, 33.00, 245.00), 2.68259, Lat_Ins
1463, (-6.31, -2.62, -15.00), (-0.11930, -0.65537, -0.41747, 0.61805), (316.00, 279.00, 330.00), 0.8274233, FracturePlate_1x_MedScrewCut1 (1)
1464, (0.90, 2.06, -15.00), (-0.33466, 0.39190, -0.51692, 0.68353), (357.00, 62.00, 284.00), 2.539325, FracturePlate_1x_LatScrewCut1 (1)
1464, (5.65, 1.18, -15.00), (-0.79356, 0.18006, -0.57627, 0.07584), (5.00, 109.00, 202.00), 1.293978, Lat_Ins
1464, (2.06, 2.68, -15.00), (-0.10447, -0.76610, 0.53208, 0.34507), (48.00, 253.00, 52.00), 0.7510552, FracturePlate_1x_LatScrewCut1
1465, (-1.29, -0.22, -15.00), (0.45452, 0.54168, -0.54168, 0.45452), (90.00, 100.00, 0.00), 1.911592, FracturePlate_1x_MedScrewCut1 (1)
1465, (-3.96, 1.39, -15.00), (0.29251, 0.37675, -0.84578, 0.23907), (51.00, 330.00, 197.00), 2.253093, FracturePlate_1x_MedScrewCut1
1465, (2.02, 1.63, -15.00), (-0.37302, -0.88836, 0.08671, 0.25329), (358.00, 211.00, 45.00), 2.152796, Med_Ins
1466, (1.47, 2.92, -15.00), (0.74735, 0.18830, -0.52834, 0.35618), (47.00, 254.00, 188.00), 0.7238591, FracturePlate_1x_MedScrewCut1
1466, (3.06, -0.39, -15.00), (0.82465, -0.19347, -0.07529, 0.52616), (57.00, 217.00, 227.00), 1.749845, FracturePlate_1x_LatScrewCut1
1467, (2.19, -2.42, -15.00), (-0.82965, -0.37914, 0.20997, -0.35191), (48.00, 187.00, 134.00), 0.8964143, FracturePlate_1x_MedScrewCut1
1467, (-2.67, -2.59, -15.00), (0.69475, -0.44549, 0.22637, 0.51732), (67.00, 202.00, 260.00), 1.065957, Med_Ins
1467, (4.24, -1.51, -15.00), (0.07648, 0.05488, -0.99509, -0.03064), (6.00, 351.00, 176.00), 0.6077016, FracturePlate_1x_LatScrewCut1 (1)
1468, (1.89, -2.09, -15.00), (0.22516, -0.02369, -0.17937, 0.95738), (25.00, 352.00, 337.00), 0.7548726, Med_Ins
1468, (1.46, 1.33, -15.00), (0.41216, 0.58384, -0.20213, 0.66963), (52.00, 92.00, 20.00), 2.715075, Lat_Ins
1469, (0.96, 2.05, -15.00), (0.32284, -0.94227, -0.08806, -0.01193), (350.00, 182.00, 322.00), 2.378281, FracturePlate_1x_MedScrewCut1
1469, (-1.44, 1.10, -15.00), (0.26394, 0.16243, 0.85078, 0.42442), (357.00, 36.00, 126.00), 0.6138903, FracturePlate_1x_LatScrewCut1 (1)
1469, (5.40, 1.48, -15.00), (0.08826, 0.32618, 0.82062, 0.46087), (333.00, 30.00, 114.00), 1.286116, Med_Ins
1469, (4.60, 1.69, -15.00), (-0.23262, 0.03155, -0.97186, 0.01934), (3.00, 27.00, 183.00), 1.694797, FracturePlate_1x_MedScrewCut1 (1)
1469, (-4.82, -0.36, -15.00), (0.19758, -0.35491, -0.85800, 0.31437), (331.00, 320.00, 231.00), 1.26744, Lat_Ins
1470, (1.20, 1.26, -15.00), (-0.50434, -0.01851, -0.49562, 0.70686), (313.00, 44.00, 270.00), 1.093892, Med_Ins
1470, (-6.59, 0.97, -15.00), (-0.24832, 0.71575, 0.00098, 0.65272), (341.00, 99.00, 338.00), 2.650894, FracturePlate_1x_MedScrewCut1 (1)
1471, (4.30, 1.92, -15.00), (-0.84917, -0.05582, 0.52198, -0.05780), (9.00, 243.00, 178.00), 2.061771, Med_Ins
1471, (2.37, -2.78, -15.00), (0.36838, -0.87956, -0.26934, 0.13464), (338.00, 208.00, 309.00), 2.912197, FracturePlate_1x_MedScrewCut1
1471, (1.93, -2.14, -15.00), (-0.55017, 0.33367, -0.59188, 0.48545), (352.00, 80.00, 252.00), 0.8271052, FracturePlate_1x_LatScrewCut1
1472, (3.47, -2.72, -15.00), (-0.76699, -0.26090, -0.43565, 0.39226), (304.00, 124.00, 174.00), 1.769876, Med_Ins
1472, (1.64, 1.08, -15.00), (0.71646, 0.21588, -0.25474, 0.61253), (81.00, 220.00, 181.00), 2.491261, FracturePlate_1x_MedScrewCut1 (1)
1472, (0.18, 0.83, -15.00), (-0.08781, 0.33064, -0.21646, 0.91439), (359.00, 40.00, 333.00), 1.650614, Lat_Ins
1473, (-6.31, 1.52, -15.00), (0.61025, -0.64868, -0.20736, 0.40473), (13.00, 233.00, 280.00), 2.74144, Med_Ins
1473, (-3.08, -1.83, -15.00), (-0.15537, -0.83319, 0.04628, 0.52868), (355.00, 244.00, 18.00), 2.072138, FracturePlate_1x_MedScrewCut1 (1)
1474, (-4.01, 2.00, -15.00), (-0.70157, -0.12605, 0.59356, 0.37362), (338.00, 269.00, 138.00), 0.823153, FracturePlate_1x_LatScrewCut1
1474, (-6.90, 0.96, -15.00), (0.38460, -0.30685, -0.87024, 0.02473), (329.00, 307.00, 199.00), 0.6615126, Med_Ins
1475, (-1.44, -0.93, -15.00), (0.74101, -0.50095, 0.13315, 0.42688), (50.00, 201.00, 258.00), 1.636945, FracturePlate_1x_MedScrewCut1
1475, (-5.21, -1.40, -15.00), (0.69201, -0.64902, 0.31270, 0.04594), (28.00, 155.00, 260.00), 1.693707, FracturePlate_1x_LatScrewCut1 (1)
1476, (-5.07, -2.47, -15.00), (-0.65919, 0.55599, 0.15675, 0.48144), (306.00, 146.00, 278.00), 2.447163, Med_Ins
1476, (1.98, 1.89, -15.00), (0.40520, -0.22506, 0.28965, 0.83742), (54.00, 346.00, 31.00), 1.99641, FracturePlate_1x_MedScrewCut1 (1)
1477, (-0.89, 2.02, -15.00), (0.25916, -0.65790, -0.65790, -0.25916), (270.00, 137.00, 0.00), 2.597287, FracturePlate_1x_MedScrewCut1 (1)
1477, (3.54, -0.43, -15.00), (-0.86336, 0.29145, 0.01465, 0.41165), (314.00, 162.00, 225.00), 1.504477, FracturePlate_1x_LatScrewCut1 (1)
1477, (-0.51, 1.79, -15.00), (-0.15155, -0.64831, -0.58488, 0.46329), (296.00, 285.00, 308.00), 2.335063, Med_Ins
1478, (6.39, -1.88, -15.00), (-0.25119, 0.03371, 0.92286, 0.29001), (348.00, 333.00, 148.00), 1.368313, FracturePlate_1x_MedScrewCut1
1478, (-3.98, 0.50, -15.00), (0.46054, 0.55375, 0.57415, -0.38939), (276.00, 111.00, 143.00), 2.365631, Med_Ins
1478, (6.48, -1.06, -15.00), (-0.10115, -0.54352, 0.69036, 0.46664), (41.00, 301.00, 88.00), 2.66455, FracturePlate_1x_LatScrewCut1 (1)
1478, (-1.64, 0.64, -15.00), (-0.04041, 0.88744, 0.28207, 0.36229), (328.00, 133.00, 9.00), 1.940887, Lat_Ins
1479, (4.35, 2.21, -15.00), (-0.14279, 0.61193, 0.41390, 0.65867), (316.00, 73.00, 31.00), 2.323781, FracturePlate_1x_LatScrewCut1 (1)
1479, (-4.92, -2.47, -15.00), (0.46714, -0.34854, -0.25552, -0.77137), (296.00, 43.00, 9.00), 2.370646, Lat_Ins
1480, (1.30, -2.27, -15.00), (0.21134, -0.68469, -0.57075, -0.40098), (288.00, 95.00, 33.00), 1.592577, FracturePlate_1x_MedScrewCut1 (1)
1480, (5.18, 0.61, -15.00), (-0.47229, 0.21327, -0.50341, 0.69140), (334.00, 59.00, 273.00), 1.40555, Med_Ins
1480, (-6.48, 2.93, -15.00), (-0.21180, -0.75552, -0.58318, 0.21029), (284.00, 197.00, 18.00), 1.979392, FracturePlate_1x_LatScrewCut1 (1)
1481, (0.85, 0.52, -15.00), (-0.59303, 0.57206, -0.38512, 0.41563), (357.00, 111.00, 270.00), 1.772086, FracturePlate_1x_LatScrewCut1 (1)
1481, (-6.42, 1.90, -15.00), (-0.51142, -0.26084, -0.45534, 0.68050), (291.00, 18.00, 280.00), 0.8087866, Med_Ins
1481, (-5.15, -2.51, -15.00), (0.82513, -0.06234, 0.11855, 0.54884), (67.00, 161.00, 176.00), 2.816742, FracturePlate_1x_LatScrewCut1
1481, (-1.29, -2.50, -15.00), (-0.03446, 0.51899, 0.43282, 0.73630), (330.00, 58.00, 44.00), 1.504264, Lat_Ins
1481, (-2.06, -0.15, -15.00), (-0.44191, 0.13615, 0.88327, 0.07751), (342.00, 307.00, 179.00), 1.329226, FracturePlate_1x_MedScrewCut1
1482, (5.88, 2.98, -15.00), (-0.37322, 0.52457, 0.13856, 0.75255), (315.00, 76.00, 345.00), 2.876583, Med_Ins
1482, (-5.42, 0.87, -15.00), (0.71477, 0.44682, -0.00912, 0.53793), (51.00, 132.00, 92.00), 0.845424, FracturePlate_1x_MedScrewCut1 (1)
1483, (2.45, 2.50, -15.00), (0.32589, 0.08761, -0.77402, 0.53574), (29.00, 332.00, 242.00), 2.259824, Lat_Ins
1483, (3.38, 0.74, -15.00), (-0.70502, -0.53021, 0.41460, -0.22344), (49.00, 212.00, 121.00), 2.504048, FracturePlate_1x_MedScrewCut1 (1)
1483, (-5.00, 2.79, -15.00), (0.75131, 0.54680, 0.36069, -0.08025), (329.00, 148.00, 117.00), 1.546983, Med_Ins
1484, (1.78, 2.58, -15.00), (0.16441, 0.18274, 0.26897, 0.93125), (12.00, 26.00, 35.00), 2.881421, Lat_Ins
1484, (4.23, 1.04, -15.00), (-0.34368, 0.84142, 0.00341, 0.41700), (343.00, 133.00, 323.00), 1.497214, FracturePlate_1x_MedScrewCut1
1485, (-5.22, 0.87, -15.00), (-0.94805, -0.07906, 0.08990, 0.29474), (327.00, 195.00, 166.00), 0.7800388, FracturePlate_1x_MedScrewCut1 (1)
1485, (0.56, -2.13, -15.00), (0.77288, 0.31502, -0.07554, 0.54563), (63.00, 150.00, 117.00), 1.538662, FracturePlate_1x_LatScrewCut1
1485, (-2.05, 0.09, -15.00), (0.16558, -0.56012, -0.71297, -0.38797), (292.00, 32.00, 101.00), 2.277355, Med_Ins
1486, (2.79, 1.24, -15.00), (-0.60337, -0.30178, -0.10602, 0.73050), (289.00, 286.00, 40.00), 1.778721, Lat_Ins
1486, (-3.72, -1.91, -15.00), (-0.53608, -0.28724, -0.16473, 0.77652), (292.00, 314.00, 8.00), 1.718245, FracturePlate_1x_LatScrewCut1
1486, (4.80, -2.87, -15.00), (-0.74048, 0.09646, 0.65128, 0.13500), (341.00, 263.00, 178.00), 2.430535, FracturePlate_1x_MedScrewCut1
1487, (-1.38, -3.00, -15.00), (0.78622, 0.51553, 0.20119, 0.27498), (13.00, 142.00, 109.00), 2.836796, FracturePlate_1x_LatScrewCut1
1488, (1.88, -1.76, -15.00), (0.39437, -0.34925, 0.05450, 0.84825), (45.00, 309.00, 345.00), 2.081128, Lat_Ins
1488, (-4.66, -1.55, -15.00), (0.56634, -0.04520, 0.26539, 0.77897), (65.00, 33.00, 59.00), 0.7587339, FracturePlate_1x_LatScrewCut1 (1)
1488, (5.03, 0.78, -15.00), (-0.58583, -0.21719, 0.77742, -0.07248), (25.00, 284.00, 171.00), 2.727146, FracturePlate_1x_MedScrewCut1 (1)
1489, (4.39, -0.59, -15.00), (-0.49107, 0.38591, -0.29990, -0.72110), (70.00, 310.00, 9.00), 2.698907, FracturePlate_1x_MedScrewCut1
1489, (-0.21, 1.73, -15.00), (-0.22997, 0.34065, 0.90431, 0.11529), (318.00, 333.00, 176.00), 2.813849, FracturePlate_1x_LatScrewCut1
1489, (5.70, 0.01, -15.00), (0.57694, 0.29340, 0.75855, 0.07518), (339.00, 80.00, 151.00), 1.312026, Med_Ins
1490, (0.24, -0.58, -15.00), (0.32488, -0.73189, 0.38172, -0.46161), (15.00, 107.00, 301.00), 1.82322, Med_Ins
1490, (2.10, -2.89, -15.00), (-0.81940, -0.21479, -0.16503, 0.50519), (296.00, 173.00, 155.00), 2.946804, FracturePlate_1x_LatScrewCut1 (1)
1491, (6.85, 0.69, -15.00), (0.01623, 0.75985, 0.58004, -0.29311), (297.00, 250.00, 316.00), 1.965369, FracturePlate_1x_LatScrewCut1 (1)
1492, (-0.05, -1.64, -15.00), (-0.94518, -0.24713, 0.11927, 0.17700), (344.00, 199.00, 148.00), 1.2507, FracturePlate_1x_LatScrewCut1 (1)
1492, (-4.29, -0.37, -15.00), (-0.06454, -0.79538, -0.59863, 0.06969), (286.00, 187.00, 4.00), 2.682743, FracturePlate_1x_MedScrewCut1 (1)
1493, (2.25, 0.52, -15.00), (0.26685, 0.92248, -0.19746, 0.19704), (28.00, 163.00, 28.00), 2.922363, FracturePlate_1x_LatScrewCut1 (1)
1493, (2.88, 0.60, -15.00), (0.06875, -0.39461, -0.78954, 0.46496), (326.00, 325.00, 252.00), 0.6246183, FracturePlate_1x_LatScrewCut1
1494, (1.87, -0.09, -15.00), (-0.67243, -0.42336, -0.60466, -0.05473), (334.00, 107.00, 135.00), 2.778113, FracturePlate_1x_LatScrewCut1 (1)
1494, (-0.31, 1.38, -15.00), (0.05685, -0.69576, 0.65261, -0.29460), (61.00, 87.00, 287.00), 1.675252, Lat_Ins
1495, (2.02, 1.74, -15.00), (-0.67616, 0.28572, 0.28895, 0.61456), (275.00, 207.00, 201.00), 2.614459, FracturePlate_1x_LatScrewCut1
1495, (5.24, 1.97, -15.00), (-0.49470, 0.35637, 0.79090, 0.05252), (322.00, 289.00, 200.00), 1.306076, Med_Ins
1495, (3.14, -2.39, -15.00), (0.33304, -0.30536, -0.88959, -0.06679), (324.00, 317.00, 186.00), 0.7052513, FracturePlate_1x_MedScrewCut1
1496, (-3.82, -2.97, -15.00), (-0.35911, 0.90133, -0.22954, 0.07715), (21.00, 161.00, 313.00), 1.08751, Lat_Ins
1496, (-5.72, 0.27, -15.00), (-0.45015, 0.27769, 0.53059, 0.66236), (297.00, 346.00, 86.00), 0.9269217, FracturePlate_1x_MedScrewCut1 (1)
1497, (-5.88, -1.00, -15.00), (0.18534, 0.63629, 0.71716, -0.21557), (277.00, 356.00, 217.00), 2.03246, FracturePlate_1x_MedScrewCut1 (1)
1497, (-3.92, 1.22, -15.00), (-0.45573, 0.37792, -0.00421, 0.80589), (313.00, 64.00, 329.00), 2.573534, FracturePlate_1x_LatScrewCut1 (1)
1498, (4.76, 2.69, -15.00), (0.42951, -0.80173, 0.32399, 0.26033), (48.00, 192.00, 309.00), 1.636107, FracturePlate_1x_LatScrewCut1
1498, (-6.92, 0.40, -15.00), (-0.82352, 0.06934, -0.08139, 0.55711), (295.00, 150.00, 209.00), 1.948793, Med_Ins
1498, (-1.08, 1.11, -15.00), (0.34075, -0.80577, 0.17349, 0.45224), (36.00, 229.00, 331.00), 1.858537, FracturePlate_1x_MedScrewCut1 (1)
1498, (5.73, 1.28, -15.00), (0.56120, -0.62786, -0.51226, 0.16863), (333.00, 242.00, 260.00), 2.387863, FracturePlate_1x_MedScrewCut1
1499, (-6.89, 0.19, -15.00), (-0.21770, 0.75456, 0.50294, -0.36098), (323.00, 253.00, 300.00), 1.332273, Med_Ins
1500, (3.21, -2.87, -15.00), (-0.31310, 0.93869, 0.14023, -0.03408), (346.00, 189.00, 322.00), 2.045369, Med_Ins
1500, (-4.46, -2.00, -15.00), (-0.90302, 0.06473, -0.00676, 0.42464), (310.00, 174.00, 191.00), 2.094129, FracturePlate_1x_LatScrewCut1 (1)
1500, (1.95, 2.92, -15.00), (0.70674, -0.26928, -0.27025, -0.59579), (279.00, 203.00, 202.00), 1.898956, Lat_Ins
1501, (-0.23, 1.69, -15.00), (0.22456, -0.69218, -0.67130, -0.14079), (277.00, 241.00, 269.00), 2.595073, Med_Ins
1501, (6.53, -2.46, -15.00), (0.24598, -0.19112, -0.65636, 0.68714), (5.00, 324.00, 271.00), 0.6492671, FracturePlate_1x_LatScrewCut1
1502, (-3.89, -0.11, -15.00), (0.82418, -0.49508, 0.01722, 0.27447), (28.00, 196.00, 246.00), 2.666713, FracturePlate_1x_LatScrewCut1
1502, (6.75, 1.79, -15.00), (0.48187, 0.87308, 0.05665, 0.04833), (357.00, 172.00, 58.00), 0.6210557, FracturePlate_1x_MedScrewCut1 (1)
1502, (-4.37, -1.81, -15.00), (-0.07105, -0.53130, -0.84410, 0.01307), (296.00, 14.00, 173.00), 1.346428, Lat_Ins
1502, (-2.99, -0.94, -15.00), (-0.60385, 0.03951, -0.07608, 0.79248), (288.00, 30.00, 327.00), 2.831308, Med_Ins
1503, (-3.41, -0.73, -15.00), (-0.28748, -0.17427, -0.05328, 0.94029), (326.00, 339.00, 0.00), 0.6065712, FracturePlate_1x_MedScrewCut1 (1)
1503, (2.89, 2.54, -15.00), (-0.43407, -0.34817, -0.57913, 0.59579), (293.00, 13.00, 263.00), 1.562346, Lat_Ins
1503, (-3.77, -0.25, -15.00), (-0.62434, -0.33197, 0.33197, -0.62434), (90.00, 56.00, 0.00), 2.804456, FracturePlate_1x_MedScrewCut1
1503, (-2.00, 2.24, -15.00), (-0.21104, -0.95120, -0.11012, 0.19636), (343.00, 200.00, 22.00), 1.729373, FracturePlate_1x_LatScrewCut1
1504, (-1.16, -2.37, -15.00), (-0.47049, 0.53919, 0.43947, 0.54294), (280.00, 98.00, 350.00), 1.382388, FracturePlate_1x_LatScrewCut1 (1)
1504, (-0.63, -1.29, -15.00), (0.28797, -0.32490, 0.84224, 0.31961), (47.00, 24.00, 149.00), 2.801672, Lat_Ins
1505, (-3.25, 2.24, -15.00), (0.68913, 0.41794, 0.28000, 0.52157), (29.00, 110.00, 97.00), 2.127919, Med_Ins
1505, (3.76, 2.76, -15.00), (0.69365, 0.11458, -0.10665, 0.70310), (89.00, 49.00, 31.00), 2.508347, FracturePlate_1x_LatScrewCut1 (1)
1505, (2.67, 0.75, -15.00), (0.61804, -0.13939, 0.49282, 0.59642), (61.00, 66.00, 121.00), 1.933293, FracturePlate_1x_MedScrewCut1
1506, (-3.33, -1.46, -15.00), (-0.20403, -0.10762, 0.97302, 0.00374), (12.00, 336.00, 177.00), 2.850611, Lat_Ins
1506, (-4.83, -2.40, -15.00), (0.28228, -0.33710, 0.88543, 0.15064), (43.00, 33.00, 174.00), 2.200653, FracturePlate_1x_LatScrewCut1 (1)
1506, (-3.92, 1.46, -15.00), (0.09968, -0.57997, 0.48864, -0.64416), (26.00, 70.00, 304.00), 2.929397, FracturePlate_1x_MedScrewCut1 (1)
1506, (-3.49, -0.26, -15.00), (0.70684, -0.13245, 0.10088, 0.68750), (87.00, 229.00, 248.00), 0.845111, Med_Ins
1506, (-4.57, -1.55, -15.00), (-0.82139, 0.42953, -0.34468, 0.14838), (3.00, 136.00, 234.00), 1.26956, FracturePlate_1x_LatScrewCut1
1507, (1.41, -0.86, -15.00), (-0.70240, -0.47810, 0.36671, -0.37891), (62.00, 199.00, 123.00), 1.290808, FracturePlate_1x_LatScrewCut1
1508, (-3.13, -2.21, -15.00), (0.49407, 0.43805, 0.39855, -0.63652), (282.00, 308.00, 339.00), 1.122643, FracturePlate_1x_MedScrewCut1
1508, (1.28, 2.38, -15.00), (-0.47484, 0.32748, -0.79830, 0.17319), (21.00, 69.00, 219.00), 2.361975, FracturePlate_1x_MedScrewCut1 (1)
1508, (1.13, -1.08, -15.00), (0.65816, -0.47699, -0.00074, 0.58250), (50.00, 240.00, 282.00), 2.208008, Med_Ins
1509, (-1.32, 0.91, -15.00), (-0.54934, 0.57797, 0.27207, 0.53866), (295.00, 130.00, 306.00), 2.452446, Med_Ins
1509, (1.81, 2.52, -15.00), (0.56020, -0.32902, -0.68693, 0.32565), (355.00, 279.00, 235.00), 1.209535, FracturePlate_1x_LatScrewCut1
1509, (-4.04, 0.81, -15.00), (0.34137, -0.08172, -0.11499, 0.92928), (38.00, 343.00, 340.00), 1.790592, Lat_Ins
1510, (1.24, -2.09, -15.00), (0.32080, -0.90184, 0.23247, 0.17241), (32.00, 191.00, 324.00), 1.325247, Med_Ins
1510, (1.29, 2.09, -15.00), (0.24252, -0.82398, 0.39500, 0.32590), (54.00, 216.00, 346.00), 1.3645, FracturePlate_1x_LatScrewCut1
1510, (-0.95, 1.61, -15.00), (0.98885, 0.05001, 0.13249, -0.04615), (354.00, 165.00, 175.00), 0.747561, FracturePlate_1x_MedScrewCut1
1511, (2.39, -1.85, -15.00), (0.28724, 0.72267, 0.60847, -0.15815), (284.00, 150.00, 67.00), 2.147521, FracturePlate_1x_MedScrewCut1 (1)
1511, (6.97, 1.47, -15.00), (-0.05653, 0.36995, -0.42368, -0.82489), (24.00, 322.00, 46.00), 2.360175, FracturePlate_1x_LatScrewCut1 (1)
1511, (-5.45, 0.00, -15.00), (-0.30679, -0.23796, 0.15296, 0.90877), (331.00, 323.00, 29.00), 0.8054272, FracturePlate_1x_LatScrewCut1
1512, (5.77, -0.99, -15.00), (0.44999, -0.20734, 0.07230, 0.86562), (54.00, 330.00, 354.00), 2.569157, FracturePlate_1x_LatScrewCut1
1512, (1.41, -1.88, -15.00), (-0.73306, -0.39652, 0.39055, -0.39098), (62.00, 214.00, 144.00), 2.879396, FracturePlate_1x_MedScrewCut1
1513, (3.36, 1.56, -15.00), (-0.43715, 0.00448, 0.14643, 0.88738), (309.00, 349.00, 24.00), 1.607374, Lat_Ins
1513, (-6.62, -2.19, -15.00), (-0.54302, -0.52854, -0.34429, 0.55429), (285.00, 235.00, 48.00), 1.11312, Med_Ins
1513, (-5.61, -0.68, -15.00), (0.42383, -0.61238, -0.66582, 0.04521), (309.00, 260.00, 247.00), 2.330754, FracturePlate_1x_LatScrewCut1
1514, (-1.26, -0.71, -15.00), (0.48178, 0.03608, -0.74295, 0.46327), (30.00, 308.00, 229.00), 0.9596936, FracturePlate_1x_LatScrewCut1
1514, (4.48, 0.90, -15.00), (0.65468, -0.39026, 0.38671, 0.51918), (79.00, 148.00, 215.00), 1.977242, Med_Ins
1514, (0.22, 0.14, -15.00), (-0.50410, -0.09847, -0.26743, 0.81528), (299.00, 13.00, 316.00), 1.956929, FracturePlate_1x_MedScrewCut1
1515, (-1.20, 1.21, -15.00), (0.75833, 0.04901, 0.29675, 0.57834), (58.00, 107.00, 128.00), 2.001492, FracturePlate_1x_LatScrewCut1
1515, (-2.86, -1.92, -15.00), (-0.10621, 0.91063, 0.39392, 0.06554), (313.00, 177.00, 348.00), 0.9779823, Med_Ins
1515, (-0.98, -2.24, -15.00), (-0.66005, 0.61001, 0.30193, 0.31789), (308.00, 181.00, 265.00), 1.672713, FracturePlate_1x_LatScrewCut1 (1)
1516, (0.69, -1.95, -15.00), (-0.15651, 0.66243, -0.71821, 0.14446), (65.00, 80.00, 259.00), 0.7740189, Lat_Ins
1516, (-2.05, 2.80, -15.00), (0.16507, -0.57567, 0.36550, 0.71258), (41.00, 292.00, 26.00), 2.541915, FracturePlate_1x_MedScrewCut1 (1)
1517, (-5.20, -0.67, -15.00), (-0.68806, -0.62993, 0.35250, 0.07418), (20.00, 218.00, 102.00), 0.8733702, FracturePlate_1x_MedScrewCut1 (1)
1517, (3.65, 2.20, -15.00), (-0.83224, -0.06294, -0.17585, 0.52201), (297.00, 150.00, 190.00), 2.712192, FracturePlate_1x_LatScrewCut1 (1)
